repo_name,repo_max_extension,repo_extensions_num,files,avg_size,capped_avg_file,std_size,capped_std_file
drawpile/Drawpile,.sh,4,341,6379.4369501466253,6379.4369501466253,9779.9396413231934,9779.9396413231934
dreal/dreal4,.tpl,4,164,5044.542682926829,5044.542682926829,9698.35154125684,9698.35154125684
dreamhead/moco,.java,3,446,1963.9327354260085,1963.9327354260085,3578.6730658610381,3578.6730658610381
dreibh/hipercontracer,.sh,2,14,8575.57142857143,8575.57142857143,9923.1241103742177,9923.1241103742177
dreikanter/feeder,.sh,3,391,655.60358056265966,655.60358056265966,774.46061553366792,774.46061553366792
dresden-elektronik/deconz-rest-plugin,.sh,3,56,36928.321428571428,29290.32142857142,86442.826803743985,42168.194745289053
drivdigital/bring-fraktguiden-for-woocommerce,.php,2,179,82295.32960893854,42381.340782122912,247762.67817576751,63415.274030301807
drj11/pypng,.sh,2,12,16512.25,16512.25,24639.128198586161,24639.128198586161
drobilla/pugl,.py,3,194,7457.6030927835054,7457.6030927835054,9891.4027883531853,9891.4027883531853
dronecore/DroneCore,.sh,3,146,7076.7739726027421,7076.7739726027421,11108.039215389375,11108.039215389375
droolsjbpm/kie-docs,.js,1,12,132575.0,103040.5,115096.6948194588,71336.841555971754
dropwizard/dropwizard,.sh,4,848,3066.7759433962246,3066.7759433962246,4516.8861555743706,4516.8861555743706
droundy/deft,.sh,5,551,12658.217785843921,6873.8112522685988,111637.92902753133,17315.473477598018
drtuxwang/system-config,.tpl,4,528,2667.5113636363644,2667.5113636363644,5127.6316292327219,5127.6316292327219
drud/ddev,.sh,7,1384,11829.830202312141,10535.8338150289,38565.768173705306,23385.30239879914
drugis/addis-core,.tpl,6,872,3980.6055045871531,3660.04243119266,16651.192628865883,8428.4535841541638
drugis/mcda-elicitation-web,.sh,3,240,4057.0291666666672,4057.0291666666672,5780.6167349138295,5780.6167349138295
druid-io/druid,.sh,4,3982,6123.2240080361671,5946.4681064791539,14634.861036286451,10797.350704733415
drumonii/LeagueTrollBuild,.js,3,311,2348.5819935691329,2348.5819935691329,2715.9100498544731,2715.9100498544731
drwetter/testssl.sh,.sh,2,14,76018.0,17974.928571428572,265427.77315727674,48601.879660492217
dry-rb/dry-validation,.rb,1,68,1728.8529411764707,1728.8529411764707,1637.2773930012627,1637.2773930012627
dryrb/dry-types,.rb,1,90,2831.8666666666677,2831.8666666666677,2750.6624705634631,2750.6624705634631
dsandersAzure/python_cowbull_server,.sh,2,53,2840.9811320754716,2840.9811320754716,3773.6831452052766,3773.6831452052766
dsavransky/EXOSIMS,.sh,4,208,10349.514423076926,10349.514423076926,15596.825611927356,15596.825611927356
dsp-jetpack/JetPack,.sh,2,89,8128.4831460674186,8128.4831460674186,13411.82415065185,13411.82415065185
dspinellis/gi,.sh,1,8,13873.875,13873.875,15468.853890848817,15468.853890848817
dtag-dev-sec/tpotce,.sh,4,40,8142.175,8142.175,11465.012160498767,11465.012160498767
duniter/cesium,.sh,2,145,10145.441379310345,10145.441379310345,12259.882082582664,12259.882082582664
duplicati/duplicati,.sh,6,704,10751.217329545461,8838.6008522727334,47186.033798916309,18310.016781191378
dvaJi/ReaderFront,.js,1,235,1737.5617021276591,1737.5617021276591,1776.6837275547314,1776.6837275547314
dwavesystems/dimod,.py,3,100,8331.389999999994,8331.389999999994,15273.296000705006,15273.296000705006
dwpdigitaltech/healthanddisability,.sh,2,500,12784.708,12586.565999999997,21815.668699454174,19689.9738786095
dynup/kpatch,.sh,3,18,16013.833333333328,16013.833333333328,23403.361398211455,23403.361398211455
dzavalishin/phantomuserland,.sh,7,2091,35021.406504065031,14606.993304638932,451011.88957079133,31031.968280079174
dzhw/metadatamanagement,.sh,5,1209,2836.272952853597,2836.272952853597,4238.4380305343739,4238.4380305343739
e154/smart-home,.sh,4,531,154429.79284369104,6559.8418079096,2052572.0416021065,25092.36557483103
eBay/skin,.js,1,55,58082.290909090916,55710.581818181832,70721.021521623625,65949.807797347457
eMoflon/emoflon-ibex,.java,1,422,4594.1753554502357,4594.1753554502357,7795.8543662220691,7795.8543662220691
eProsima/Fast-RTPS,.sh,5,471,32829.284501061578,16233.171974522305,338524.43675646937,32561.180785122418
eXeC64/imv,.c,1,30,6317.9666666666653,6317.9666666666653,9365.38074592229,9365.38074592229
eXist-db/exist,.sh,6,2444,7550.94926350246,7549.1738952536907,12689.776681673482,12664.563471235146
eamodio/vscode-gitlens,.js,1,2,5001.0,5001.0,3528.4628381208722,3528.4628381208722
easybuilders/easybuild-easyconfigs,.py,1,7,8333.8571428571431,8333.8571428571431,17280.915749544558,17280.915749544558
easymodo/qimgv,.cpp,1,109,4023.4036697247716,4023.4036697247716,5706.1917476954695,5706.1917476954695
easypcceo/easypcceo.github.io,.js,1,1,254.0,254.0,,
easypropertylistings/Easy-Property-Listings,.php,2,208,9094.3557692307677,9094.3557692307677,16681.381661122217,16681.381661122217
easysoft/zui,.js,1,256,28308.574218749993,23512.1171875,67271.377236098939,43503.08299611196
ebmdatalab/openprescribing,.sh,4,402,6260.6144278606953,6164.7935323383126,17844.51311628304,16795.911947236142
ebraminio/DroidPersianCalendar,.java,2,48,7751.6250000000009,7751.6250000000009,15378.739250023486,15378.739250023486
ebrensi/heatflask,.sh,3,37,56664.135135135133,37169.000000000007,135711.35594180971,54753.004637493024
ecederstrand/exchangelib,.py,1,98,10347.632653061224,10347.632653061224,15581.081233333827,15581.081233333827
eclipse/kapua,.sh,3,2795,3427.4243291592115,3427.4243291592115,5426.3379642047821,5426.3379642047821
eclipsesource/tabris-js,.js,1,289,4682.3840830449844,4682.3840830449844,7103.8570715450251,7103.8570715450251
eclipxe13/CfdiUtils,.php,1,426,1977.1619718309853,1977.1619718309853,1992.1287365818409,1992.1287365818409
ecomfe/san,.tpl,2,452,3569.8340707964585,3416.0884955752203,16709.230766903373,14575.626592659666
ecomfe/veui,.tpl,2,942,914.54883227176242,914.54883227176242,1822.2077042365611,1822.2077042365611
econ-ark/HARK,.py,2,74,18388.148648648646,18388.148648648646,28099.52474988468,28099.52474988468
ecrmnn/collect.js,.js,1,340,1451.3058823529398,1451.3058823529398,8416.4846781086981,8416.4846781086981
edemaine/coauthor,.sh,3,69,5322.5507246376819,5322.5507246376819,10132.213377517088,10132.213377517088
ederc/gb,.sh,2,73,15810.28767123288,15464.506849315068,27366.449380217095,24921.486998685432
edgedb/edgedb,.py,2,385,14458.327272727282,14458.327272727282,24304.045459229223,24304.045459229223
edgemaster/yahoo-group-archiver,.py,1,3,18474.666666666664,18474.666666666664,21278.241875994674,21278.241875994674
edison7500/dugong,.py,2,154,13528.331168831177,4832.9480519480512,112708.06263195671,26022.28605823535
edmondscommerce/doctrine-static-meta,.php,1,516,3532.9709302325546,3532.9709302325546,4543.6680294955631,4543.6680294955631
edosedgar/stm32f0_ARM,.sh,4,162,12999.864197530866,12999.864197530866,26454.772710215162,26454.772710215162
edrlab/readium-desktop,.py,2,14,2476.1428571428573,2476.1428571428573,2601.4568952842519,2601.4568952842519
eduVPN/vpn-user-portal,.php,1,136,3129.5220588235306,3129.5220588235306,3951.9123602647755,3951.9123602647755
edublancas/dstools,.sh,2,123,2431.853658536585,2431.853658536585,2973.0446354937462,2973.0446354937462
education/classroom,.rb,2,491,1808.5519348268838,1808.5519348268838,3206.9436691010119,3206.9436691010119
edx/configuration,.sh,5,94,4200.3191489361707,4200.3191489361707,5399.5848450783033,5399.5848450783033
edx/course-discovery,.sh,3,737,4391.9796472184526,4391.9796472184526,12287.895395729027,12287.895395729027
edx/ecommerce,.sh,3,1022,3843.3062622309167,3843.3062622309167,8048.7893573287356,8048.7893573287356
edx/edx-app-android,.sh,5,709,4085.6346967559957,4085.6346967559957,7768.9622437735279,7768.9622437735279
edx/edx-enterprise,.py,3,405,5439.5851851851821,5439.5851851851821,12905.443739739518,12905.443739739518
edx/edx-platform,.sh,4,5129,10488.416650419191,8803.6970169623673,43243.08573257969,22297.436233819386
edx/edx-proctoring,.py,2,99,10263.787878787874,10263.787878787874,20240.776427126326,20240.776427126326
edx/jenkins-job-dsl,.sh,3,290,2282.1172413793092,2282.1172413793092,2875.0513363936534,2875.0513363936534
eea/eea.rancher.catalog,.tpl,1,323,6857.9690402476808,6857.9690402476808,4077.4250520321198,4077.4250520321198
eeemarv/eland,.twig,3,365,3730.7397260273974,3730.7397260273974,6913.7834178620551,6913.7834178620551
eez-open/studio,.sh,3,24,144903.29166666672,52936.916666666672,333356.08562309871,73850.07091157684
egison/egison,.hs,1,20,15904.0,15904.0,16213.335735875284,16213.335735875284
egorpugin/primitives,.cpp,1,57,8942.1228070175457,8942.1228070175457,14566.026789453525,14566.026789453525
eguil/ENSO_metrics,.sh,2,33,52377.212121212127,23598.42424242424,197304.53409652639,44690.642146895749
ehcache/ehcache3,.sh,4,1442,4970.70319001387,4909.0700416088766,9994.4275776263075,8494.3484805836979
ehmicky/cv-website,.js,1,8,574.12499999999989,574.12499999999989,959.31767976738854,959.31767976738854
eichstaedtPTB/PyDynamic,.py,1,36,5298.9444444444434,5298.9444444444434,6832.7403034191375,6832.7403034191375
eiel/eiel.info,.js,1,13,833.07692307692309,833.07692307692309,1277.4451365608923,1277.4451365608923
eigenmethod/mol,.js,1,7,1873.1428571428571,1873.1428571428571,2018.5655326304891,2018.5655326304891
eirannejad/pyRevit,.rb,5,1218,10161.91543513957,10096.404761904778,20491.303289680905,19856.988286964315
ejurgensen/forked-daapd,.sh,3,87,36345.65517241379,30478.793103448275,75841.336284013538,43609.180140631986
ekalinin/sitemap.js,.js,1,8,1439.875,1439.875,1435.5270249234998,1435.5270249234998
ekansa/open-context-py,.py,2,671,7631.1535022354674,7631.1535022354674,14065.605984430167,14065.605984430167
ekg/vg,.sh,3,284,24684.422535211259,23591.373239436631,43582.120481110382,38106.852819548491
elBukkit/MagicPlugin,.sh,3,616,6776.6590909090828,6634.7792207792181,17296.638178475245,15527.374924588446
elastic/elasticsearch-net,.sh,3,3900,3080.5525641025629,3080.5525641025629,7139.332995237186,7139.332995237186
elcabesa/vajolet,.cpp,2,79,6739.0632911392422,6739.0632911392422,10434.492150778629,10434.492150778629
electerious/Ackee,.js,1,164,881.37804878048769,881.37804878048769,838.89505387564918,838.89505387564918
electerm/electerm,.js,1,108,1767.3333333333339,1767.3333333333339,2930.028528456693,2930.028528456693
electricbookworks/electric-book,.sh,3,281,23058.569395017796,16317.765124555161,81608.4467983925,34109.13352809615
electron-userland/electron-forge,.sh,2,21,860.57142857142844,860.57142857142844,903.62871642221342,903.62871642221342
electron/electron,.sh,5,623,4453.3932584269614,4453.3932584269614,8493.4476160268641,8493.4476160268641
electronic-structure/sirius,.sh,3,195,6985.5179487179475,6985.5179487179475,15755.823516527291,15755.823516527291
elementh/pokegraf,.cs,1,177,1250.1186440677966,1250.1186440677966,1224.3167726153401,1224.3167726153401
elfmz/far2l,.sh,5,722,21454.434903047077,17120.476454293625,60996.404398855237,29865.461030249902
elifesciences/builder,.tpl,3,105,5444.1523809523815,5444.1523809523815,11007.777362271005,11007.777362271005
elix/elix,.js,1,270,3157.5444444444452,3157.5444444444452,3696.9731128183903,3696.9731128183903
elixir-lang/elixir,.bat,1,4,2436.5,2436.5,3285.0036529660056,3285.0036529660056
elixir-no-nels/trackfind,.java,1,81,3765.6049382716051,3765.6049382716051,4803.7752983435139,4803.7752983435139
elixirschool/elixirschool,.sh,3,13,11439.615384615383,11439.615384615383,23286.891103288352,23286.891103288352
eljost/pysisyphus,.sh,4,251,5970.05577689243,5970.05577689243,14352.154924082879,14352.154924082879
elki-project/elki,.sh,4,2669,4668.1494941925821,4668.1494941925821,4794.370933207435,4794.370933207435
elmsln/elmsln,.twig,10,10215,13194.637983357801,9461.898384728338,93094.570054584066,23830.22629587811
elnormous/ouzel,.sh,6,176,9156.09090909091,9138.7613636363621,17674.65201250415,17498.527294436979
elogind/elogind,.sh,4,277,15813.58483754513,15813.58483754513,24670.83297496185,24670.83297496185
elves/elvish,.sh,7,769,7885.9817945383647,7885.9817945383647,17343.080891963473,17343.080891963473
em92/quakelive-local-ratings,.py,2,50,2808.5799999999995,2808.5799999999995,3669.980532062028,3669.980532062028
emacs-ess/ESS,.c,1,1,0.0,0.0,,
emacs-lsp/lsp-mode,.py,2,2,72.0,72.0,14.142135623730951,14.142135623730951
ember-animation/ember-animated,.js,1,147,1944.4353741496595,1944.4353741496595,4031.69568164873,4031.69568164873
ember-cli/ember-cli,.sh,3,500,3138.476,3138.476,7035.9220091229636,7035.9220091229636
emberjs/ember.js,.js,1,785,5067.0331210191116,5067.0331210191116,10513.275499990357,10513.275499990357
emberwatch/ember-cli-typescript,.sh,2,30,678.33333333333326,678.33333333333326,1319.7574576892669,1319.7574576892669
embree/embree,.sh,5,205,31144.365853658532,15886.58536585366,200809.96456009179,29279.880114983796
emc-mongoose/console,.js,2,6,5835.5,5835.5,6652.3508551488776,6652.3508551488776
emc-mongoose/mongoose,.sh,2,3,837.0,837.0,1169.8089587620707,1169.8089587620707
emgucv/emgucv,.sh,6,964,8422.28319502075,6941.9253112033193,40994.807426620224,19632.802165265646
emgucv/emgutf,.sh,3,169,22352.420118343198,8077.9171597633131,134544.93953418307,27589.414051541262
emjotde/Marian,.sh,7,198,43475.984848484833,8125.9797979797968,510214.49689587951,17337.552781062794
emkael/jfrteamy-playoff,.py,2,36,6752.1944444444434,6752.1944444444434,8037.1070446290187,8037.1070446290187
emoji-gen/Emoji-Web,.sh,3,36,1161.3055555555561,1161.3055555555561,1177.1903795404296,1177.1903795404296
emory-libraries/Pattern-Library,.php,2,177,192378.93220338985,27269.734463276822,546841.74068791268,62947.008251011837
emotion-js/emotion,.js,1,363,1702.0661157024797,1702.0661157024797,3039.5997321239915,3039.5997321239915
emundus/v6,.twig,9,24350,7440.9652156057555,6804.37601642711,27646.126611963009,17925.849151823255
emwalker/digraffe,.js,2,106,2644.4150943396212,2644.4150943396212,4215.6538822141365,4215.6538822141365
endeavourhealth/EDS,.sh,3,209,7955.92344497608,6010.6794258373193,41467.379544323245,15087.892547554336
endlessm/gnome-initial-setup,.sh,2,57,12631.859649122807,12631.859649122807,9380.52121122465,9380.52121122465
endlessm/gnome-shell,.sh,5,283,15438.102473498227,15438.102473498227,19072.462886590813,19072.462886590813
endlessm/gnome-software,.sh,3,155,16014.799999999996,16014.799999999996,22331.811546899495,22331.811546899495
endurox-dev/endurox,.tpl,6,705,10834.276595744686,10568.824113475199,19647.899039063657,16245.502062729742
engelsen/Instrument-control,.m,2,179,4956.2067039106132,4956.2067039106132,6930.7367222549474,6930.7367222549474
engelsystem/engelsystem,.twig,4,420,2893.0023809523796,2893.0023809523796,3543.5101750067229,3543.5101750067229
engram-design/FeedMe,.php,2,109,6211.57798165138,6211.57798165138,18236.1138136379,18236.1138136379
enhavo/EnhavoAppBundle,.twig,2,219,1520.2146118721464,1520.2146118721464,1750.2813049310153,1750.2813049310153
enhavo/enhavo,.twig,6,1478,1720.8274695534515,1720.8274695534515,3952.2651610418698,3952.2651610418698
enjaz/enjaz,.sh,4,2061,10948.9859291606,10190.6055312955,31899.314247313065,23937.433576275282
entcore/js-infra,.sh,2,9,1000.1111111111111,1000.1111111111111,1173.9279624879509,1173.9279624879509
envoyproxy/envoy-wasm,.sh,6,1466,9805.8649386084453,9637.5566166439148,20277.949509421833,18565.057379762045
enz/pentobi,.js,2,120,5951.5833333333348,5951.5833333333348,9364.3881265459,9364.3881265459
enzo1982/freac,.sh,2,117,8967.0683760683751,8967.0683760683751,11406.407373388793,11406.407373388793
epam/miew,.sh,3,310,27271.619354838724,6383.8451612903227,241894.12713209944,20240.872626321638
epfl-idevelop/jahia2wp,.sh,4,343,10814.023323615167,8729.2769679300327,43479.560748634416,24789.106901239433
epfl-lara/stainless,.sh,4,1244,2257.6358520900294,2121.5096463022537,11613.201564914039,7867.1346101463641
epicmaxco/vuestic-admin,.js,1,34,2374.8823529411761,2374.8823529411761,5391.1074353679078,5391.1074353679078
eqrion/cbindgen,.cpp,2,574,544.18292682926824,544.18292682926824,749.06992218970424,749.06992218970424
equalitie/eqpress,.sh,4,82,3421.646341463415,3421.646341463415,5049.7068326392709,5049.7068326392709
equeim/tremotesf-android,.sh,5,28,16642.642857142859,14426.642857142859,46400.075741648179,35070.032311250718
eranif/codelite,.sh,7,2120,21146.083962264191,12039.303773584927,222768.82459282869,24657.257341035594
erdc/proteus,.sh,5,853,15305.071512309498,11883.378663540443,56413.146440856814,31838.101650976318
ericberman/MyFlightbookWeb,.js,2,329,13450.899696048637,13450.899696048637,23596.839408018925,23596.839408018925
ericsink/SQLitePCL.raw,.cs,2,57,24495.8596491228,24145.947368421053,40648.05840444754,39121.104591758696
erik/sketches,.swift,6,126,2290.2539682539682,2290.2539682539682,2441.8979403292283,2441.8979403292283
erikerlandson/coulomb,.scala,1,36,3918.5833333333326,3918.5833333333326,3245.4658074216186,3245.4658074216186
eriksl/esp8266-universal-io-bridge,.pl,3,38,20107.394736842103,20107.394736842103,28284.924810624376,28284.924810624376
erlang/otp,.sh,10,840,18676.989285714284,15811.463095238096,58949.857466630056,32541.775458610675
erlang/rebar3,.sh,2,2,322.0,322.0,405.87929240107826,405.87929240107826
erxes/erxes,.sh,2,242,9087.8264462809948,6922.5537190082614,47462.068841339445,19153.694764616732
esa/pykep,.sh,4,2075,16220.631325301198,15305.026987951807,38660.402280727707,19830.508410889837
eserte/bbbike,.tpl,9,562,11021.379003558715,8804.8647686832846,61534.900822927084,15539.50848274885
eshaham/israeli-bank-scrapers,.js,1,42,2423.0714285714289,2423.0714285714289,2527.3156239508749,2527.3156239508749
esig/dss,.java,1,1668,4254.20923261391,4254.20923261391,6431.8793551790741,6431.8793551790741
esl/MongooseIM,.sh,6,86,12671.046511627907,11192.348837209303,39334.854438123948,28949.839827563588
esl/amoc,.sh,1,9,831.44444444444446,831.44444444444446,788.7436388192159,788.7436388192159
eslint/eslint,.js,1,1134,9657.2751322751228,8726.30952380952,32425.094993020561,20132.859144168717
esp8266/Arduino,.sh,5,264,11253.9090909091,11253.9090909091,16390.782987932074,16390.782987932074
espocrm/espocrm,.tpl,3,2476,5312.8812600969331,4856.7580775444258,22979.157942700858,13126.445730909049
esprange/kleistad,.sh,3,150,4583.0600000000013,4583.0600000000013,4155.832124542876,4155.832124542876
espressif/ESP8266_RTOS_SDK,.tpl,9,996,15002.167670682713,12360.169678714874,89855.837198527312,20491.855745485649
espressif/esp-idf,.sh,9,1722,14745.783972125437,13578.524390243918,51573.02063440864,20557.590575796796
espressomd/docker,.sh,2,6,828.5,828.5,410.60820741918934,410.60820741918934
espressomd/espresso,.sh,3,574,5438.4564459930252,5438.4564459930252,8416.278220166656,8416.278220166656
ess-dmsc/event-formation-unit,.sh,3,264,3475.1212121212111,3475.1212121212111,3480.8399974594281,3480.8399974594281
estafette/estafette-ci-api,.go,1,103,6957.3300970873779,6957.3300970873779,14311.18035538919,14311.18035538919
estafette/estafette-ci-builder,.sh,2,18,13407.722222222221,13407.722222222221,20251.258923265097,20251.258923265097
estatio/estatio,.sh,3,2519,3643.3235410877328,3643.3235410877328,5799.9396618192714,5799.9396618192714
etcd-io/etcd,.sh,5,1959,10732.613578356306,10020.267993874439,30392.479782945167,21465.682303790487
eteran/edb-debugger,.sh,2,184,8629.3967391304377,8629.3967391304377,13281.207034165263,13281.207034165263
eth-cscs/production,.sh,3,41,4748.6585365853662,4748.6585365853662,5873.6223048888505,5873.6223048888505
ether/etherpad-lite,.sh,4,196,9434.8724489795914,8883.37244897959,25767.002291622284,20216.091615447338
ethereum/go-ethereum,.sh,7,967,16976.793174767328,9636.0279214064085,195001.86340509204,18596.415802070158
ethereum/remix,.sh,4,204,4029.70588235294,4029.70588235294,5675.69164221438,5675.69164221438
ethereum/solidity,.sh,6,357,9944.215686274516,9257.6974789916112,25923.668537119705,16165.638240156029
ethereumjs/ethereumjs-vm,.py,2,35,3151.2571428571423,3151.2571428571423,2954.8236868158592,2954.8236868158592
etlegacy/etlegacy,.sh,5,317,35922.113564668805,35492.022082018928,38480.336642662471,36480.729978992262
etomica/etomica,.sh,3,2798,6851.2580414581853,6851.2580414581853,10191.245817676121,10191.245817676121
etsy/phan,.sh,2,1568,4586.1237244897957,3446.5695153061229,39788.2489102174,14218.322142406969
eudaq/eudaq,.sh,7,479,5631.334029227557,5631.334029227557,8555.5295369758114,8555.5295369758114
euphorie/Euphorie,.py,2,389,39903.650385604065,12357.182519280199,217049.22071831769,36490.141859732561
eurofurence/ef-app_ios,.swift,5,1648,2926.987257281553,2755.827063106794,14154.205145846439,10470.67597493197
evangelistalab/forte,.py,4,184,26309.608695652172,25772.663043478275,37585.8023082855,34841.962909130845
eventum/eventum,.sh,5,700,4048.2942857142862,4048.2942857142862,8639.79910778353,8639.79910778353
evercam/evercam-admin,.js,1,54,1051.2777777777776,1051.2777777777776,1653.3044146258678,1653.3044146258678
evercam/evercam-dashboard,.rb,3,240,64102.266666666706,24356.312500000004,376995.11871428415,49223.866496617586
evercam/evercam-server,.py,1,1,5847.0,5847.0,,
evereux/flicket,.py,3,113,52689.433628318591,12989.725663716814,330898.18775646936,37752.882659390532
evernym/plenum,.sh,2,1321,3585.9856169568511,3585.9856169568511,6931.4412431045812,6931.4412431045812
evil-morfar/RCLootCouncil2,.lua,1,109,49889.8623853211,21850.045871559636,191822.93847541275,41748.666080128816
evilhero/mylar,.sh,5,592,13719.189189189183,13381.788851351341,28520.68576232552,25537.626530736194
evilz/vscode-reveal,.js,1,48,55777.479166666672,28148.0625,163931.09401896544,55819.585688181745
ewels/MultiQC,.sh,3,268,6912.4589552238858,6885.0335820895534,14925.512534383515,14585.749174584309
eworm-de/claws-mail,.sh,5,461,21129.114967462046,20353.399132321036,35599.805150508138,29923.711732996588
eworm-de/iproute2,.sh,2,234,10560.32905982906,10530.196581196587,17771.387150466624,17465.090195358436
exa-analytics/exatomic,.sh,4,181,5803.3149171270725,5803.3149171270725,11568.385564173914,11568.385564173914
exaile/exaile,.sh,4,252,9477.62698412699,9477.62698412699,14249.633030703184,14249.633030703184
excaliburjs/Excalibur,.js,1,11,1948.5454545454545,1948.5454545454545,2193.0918979211228,2193.0918979211228
exch-bms2/beatoraja,.lua,3,228,7154.6008771929837,7154.6008771929837,8749.6127311856562,8749.6127311856562
exedio/persistence,.py,4,1758,5438.5955631399347,5438.5955631399347,5581.8726675403195,5581.8726675403195
exelearning/iteexe,.sh,5,1279,22370.525410476956,15388.187646598908,113649.62527187385,31887.948770614126
exercism/python,.sh,2,391,1485.2199488491051,1485.2199488491051,2223.8446836817279,2223.8446836817279
exilon/QuickLib,.bat,1,1,494.0,494.0,,
exonum/exonum,.sh,3,41,2447.1951219512193,2447.1951219512193,3024.1183857408114,3024.1183857408114
expfactory/expfactory-experiments,.js,1,163,20148.21472392638,20148.21472392638,14031.179714990105,14031.179714990105
explosion/spaCy,.sh,3,692,5968.5838150289028,5544.5650289017349,22171.012534758283,16861.695335899229
explosion/thinc,.sh,3,133,3963.2556390977452,3963.2556390977452,8797.9130502758526,8797.9130502758526
exponentjs/exponent,.swift,13,12995,5471.9715275105737,5118.107656791075,19347.998894242137,12391.93299995929
exteso/alf.io,.sh,4,2229,22015.912516823679,14508.957379991034,129901.77360794622,33213.16861339099
exyte/Macaw,.swift,1,177,3400.4745762711887,3400.4745762711887,7820.6643238716943,7820.6643238716943
ezSQL/ezSQL,.sh,2,41,8392.0243902439015,8392.0243902439015,6151.6919440419178,6151.6919440419178
ezsystems/ezpublish-kernel,.twig,3,2585,8264.36402321083,5369.945067698256,134818.5697357262,13355.121087988879
f-droid/fdroidclient,.sh,4,317,7739.8580441640443,7739.8580441640443,10826.436467180049,10826.436467180049
f-droid/fdroiddata,.sh,2,8,1084.5,1084.5,578.56596117346157,578.56596117346157
f-droid/fdroidserver,.sh,3,57,12080.859649122804,12080.859649122804,23121.071309088384,23121.071309088384
fabiomattei/uglyduckling,.php,2,281,16007.811387900349,13125.419928825631,53427.587569699142,35954.728632011691
fable-compiler/Fable,.js,1,30,3377.3666666666668,3377.3666666666668,8463.9531747096862,8463.9531747096862
fabric8io/kubernetes-client,.sh,5,721,3857.0291262135911,3857.0291262135911,4931.4978193451561,4931.4978193451561
facebook/FBSimulatorControl,.swift,5,502,5096.7828685258928,5096.7828685258928,5819.6184538823336,5819.6184538823336
facebook/bistro,.sh,6,282,4992.3297872340445,4992.3297872340445,7235.4998111525,7235.4998111525
facebook/buck,.swift,17,8263,5206.1503086046259,5072.7427084594046,14606.6402630718,9736.5364210759981
facebook/css-layout,.swift,12,353,12270.50991501416,12270.50991501416,24703.950375246812,24703.950375246812
facebook/fbthrift,.sh,14,1837,7669.0724006532428,7589.2008709853,17503.83738206272,16470.319397312796
facebook/flow,.sh,6,5691,606.48831488314909,606.48831488314909,4391.63878003829,4391.63878003829
facebook/folly,.sh,6,874,8848.7826086956447,8799.0892448512641,15701.745462785864,15060.55140642486
facebook/fresco,.py,6,1052,5093.1264258555084,4830.186311787068,15668.031008956023,8816.7779935699909
facebook/infer,.sh,7,1238,1369.516962843295,1369.516962843295,2286.569966371153,2286.569966371153
facebook/jest,.sh,5,700,8562.6014285714245,1548.2528571428566,192580.64562309036,8027.5375629827622
facebook/litho,.sh,6,1350,5373.0014814814822,5341.917777777775,12043.890825495495,11513.139569643521
facebook/mcrouter,.sh,4,340,13826.370588235295,5643.5235294117629,160811.62510065673,12030.179203653248
facebook/mysql-5.6,.sh,11,3350,22383.5686567164,16258.193134328374,114781.42741401633,32720.400533243042
facebook/react,.sh,4,1263,6776.7680126682517,6776.7680126682517,14789.581525027741,14789.581525027741
facebook/redex,.sh,7,632,10016.180379746835,9869.3148734177357,18303.441342677721,16424.372590338913
facebook/relay,.js,1,483,8426.4037267080657,8426.4037267080657,14265.699906930326,14265.699906930326
facebook/wangle,.sh,4,134,5912.2761194029836,5912.2761194029836,6460.0323882330022,6460.0323882330022
facebook/watchman,.sh,7,337,5692.7744807121653,5692.7744807121653,6809.1907726800837,6809.1907726800837
facebookexperimental/eden,.sh,7,1323,10074.6432350718,10047.449735449736,17959.467357839767,17664.174540727927
facebookresearch/ParlAI,.sh,3,913,6042.0394304490646,6042.0394304490646,12165.55661238864,12165.55661238864
facontidavide/PlotJuggler,.sh,8,210,12411.995238095231,11862.376190476189,23657.839688409116,17454.120137562477
factor/factor,.sh,7,84,5729.202380952378,5729.202380952378,10637.579072552811,10637.579072552811
factoryfx/factoryfx,.js,3,865,2334.5849710982625,2334.5849710982625,4115.6747126422815,4115.6747126422815
fail2ban/fail2ban,.sh,2,83,12829.999999999998,12829.999999999998,15172.30522784291,15172.30522784291
fako/datascope,.py,2,377,2939.7506631299743,2939.7506631299743,9976.6962380320911,9976.6962380320911
fametrano/BitcoinBlockchainTechnology,.py,1,39,6879.25641025641,6879.25641025641,8130.3059815468359,8130.3059815468359
faneshion/MatchZoo,.py,3,145,5554.503448275861,4984.1931034482759,23623.321993942805,17428.389909895322
fanruan/fineui,.js,1,697,54437.727403156365,10482.648493543757,331507.38499921042,32508.47905663964
fastai/course-v3,.swift,6,256,8656.9921875000018,4910.36328125,71464.598665846628,12502.823450100061
fastai/fastai,.tpl,6,300,5406.5933333333314,5406.5933333333314,7061.2534166394453,7061.2534166394453
fastlane/fastlane,.swift,7,1256,4558.4585987261189,4190.6050955414039,19063.923682996454,7752.0333785975345
fastly/fastly-magento2,.sh,3,232,5584.0258620689647,5584.0258620689647,12272.812892474994,12272.812892474994
fastly/lucet,.sh,3,65,999.80000000000007,999.80000000000007,1631.7425999525783,1631.7425999525783
fastmonkeys/respa-ui,.js,1,498,2571.9297188755022,2571.9297188755022,3299.0246197521319,3299.0246197521319
faucetsdn/faucet,.sh,2,113,14127.185840707965,13660.336283185843,28627.338148596406,25162.75352849732
